_time,Description,Particle_X,Particle_Y,q1,q2,q3,q4,q5,q6,Velocity_X,Velocity_Y
2021-12-17T15:53:53.078725,CSV_TestingData,0.05558989002868111,-0.8729332408287592,1.41724043840117,-1.2044724044036899,-0.8524116256603049,0.40004726556750764,1.0212772733997462,-0.7816809473044298,-3.148368620547977,0.3798933547935639
2021-12-17T15:53:53.081169,CSV_TestingData,-0.20325949123386058,0.5891922342881959,-0.4085579208356373,-1.6159536264623928,0.09320396915199089,-0.5020457759989394,1.2019612376103146,1.2313921165346642,1.314830028634943,1.5743206437087636
2021-12-17T15:53:53.082355,CSV_TestingData,-0.19536547756357714,-0.40003084525337335,-0.27702646806500963,0.3334674543537653,-0.5984473677659498,-1.6330915884741475,1.5465712148861712,0.6285267550651688,2.0890143123916984,1.4930088757161928
2021-12-17T15:53:53.083461,CSV_TestingData,0.3059578940496824,0.3994020095111392,-0.2923282350770179,-0.6062331852327442,0.22995147955237444,-0.8792676212492312,-0.5532902538455998,2.101167815852218,0.06392247059685285,0.5123736247111831
2021-12-17T15:53:53.084548,CSV_TestingData,-0.32953213725840685,-0.45249428155666976,-0.20516796247972868,1.544662151936372,-0.9864884581859101,-0.05978480188125852,0.9830359370968156,-1.27625686648629,-0.5917199841715634,-3.190339951114286
2021-12-17T15:53:53.085625,CSV_TestingData,-0.48156634401657944,-0.3010069435079538,-0.3152513335795364,0.7267691004906937,-1.9509164003776365,0.5425243912898741,-0.1241127273109226,1.1209869694875287,0.48657998097247573,2.365570232179359
2021-12-17T15:53:53.086735,CSV_TestingData,0.646164693235167,-0.601637740836596,-1.6092659257711626,1.0918031196563738,-0.49346906235811555,0.7716426152335566,0.9414278746703663,-0.7021386214310169,-3.2255533879472846,-6.322482201815667
2021-12-17T15:53:53.087809,CSV_TestingData,0.5904713101483048,-0.027719886098567913,0.7946723481392987,1.2212017717176316,0.8885510613239955,-1.22564992357143,-0.5425053412353061,-1.1362699163741876,-4.435890495639566,-0.19449229829224957
2021-12-17T15:53:53.088864,CSV_TestingData,0.8380255943235003,0.4679988804209405,-0.6510871736675072,1.730316709668624,-1.5147270084984756,0.2057090271236045,0.4457824950679632,-0.21599404969420802,-2.84857003338135,4.989382649993219
2021-12-17T15:53:53.089917,CSV_TestingData,0.4927654274531717,-0.3048914228359323,0.07000510316603283,1.3496214294367888,0.4951426140960239,-1.5919761394113285,0.6577400488339128,-0.9805330561214303,-2.9549843203922626,-1.1914617784736221
2021-12-17T15:53:53.090982,CSV_TestingData,0.724537795475897,-0.6673072034115524,1.440447333199021,-0.8157288937950669,0.8898666628687897,-0.06692425629226087,-1.5651078314143985,0.11744698543391495,3.394622131260623,4.00733610200304
2021-12-17T15:53:53.092038,CSV_TestingData,-0.6285520882985515,0.4166175444793003,-1.3743007347581462,1.095819065898793,1.3047203181036915,0.4031176462120821,-0.8245631112475639,-0.604793184208856,-2.2715408413402742,-3.2383742928611015
2021-12-17T15:53:53.093097,CSV_TestingData,0.7047329388159922,-0.18471928464154297,1.1318443086332852,-0.8018096803889155,-0.1950423983699214,-0.8578225350273976,-0.8716474641755274,1.5944777693284773,2.467732521577944,3.8980964264635505
2021-12-17T15:53:53.094145,CSV_TestingData,-0.17488514817030013,-0.846000442315894,1.0605584606530911,-0.9985198369008973,0.7200422036940953,1.1214128807068382,-1.332865020953599,-0.570628687199527,-3.569856082304808,0.15310161088241028
2021-12-17T15:53:53.095200,CSV_TestingData,0.054689535278857046,-0.7734777545987924,0.8074989306270938,0.9998256701066682,0.025907426768579416,0.8532945862907468,-1.2697832505284647,-1.4167433632646216,-5.485610123810622,-0.47929073912283293
2021-12-17T15:53:53.096255,CSV_TestingData,-0.7353880438568291,0.19903120343326072,-2.1124972387621868,0.9717059752019676,0.26242534688740426,0.6269628366919526,-0.09744829575362714,0.34885137573449104,-0.33543965444820284,-1.571587993507426
2021-12-17T15:53:53.097303,CSV_TestingData,-0.2750607382685816,0.8000691235774555,-1.0370435795248474,-0.5457361516406904,-0.7885583386748656,0.2558603842461521,1.9801815125915263,0.13529617300272584,3.8449313650042147,0.51333416274592
2021-12-17T15:53:53.098377,CSV_TestingData,-0.9784128696510822,-0.0260372411484572,-1.186684732804929,0.33539362467397743,-0.8876689403183754,1.6440007997337394,-0.6539785193921761,0.7489377681077642,-12.614672458430844,14.045748970230646
2021-12-17T15:53:53.099454,CSV_TestingData,-0.3373156686309294,-0.4054564692083359,1.3397589303915356,-0.46402804644830736,1.338299985836824,-0.5656322780471223,-0.3142344461599743,-1.3341641455729538,-2.7048376818488977,-1.8887818330043875
2021-12-17T15:53:53.100520,CSV_TestingData,-0.21194386018317793,0.22522900851473798,-1.1872217077011922,0.42155500152047315,-0.36027700680509667,1.1162759426533693,-1.2274156355854444,1.2370834059178915,-0.06749806171271477,-1.249927647197613
2021-12-17T15:53:53.101589,CSV_TestingData,0.6733817991909801,0.4102466170781387,0.5967017611101718,-1.3207777063076027,-0.25191431957939614,-0.7866922268736799,1.793378249293481,-0.030695757642972953,1.8638937482714288,-0.5674796408988572
2021-12-17T15:53:53.102652,CSV_TestingData,0.7519897027498513,0.29145598726788446,-0.6027803075549429,-0.11088854328191754,-0.39713942940828856,-0.6755777096504308,2.1998389322961436,-0.41345294240056446,0.4233302865252829,0.10501626639984368
2021-12-17T15:53:53.103707,CSV_TestingData,0.8792044371389326,-0.21094652296896832,0.2884509907025754,1.270871597205386,0.24336800951380314,0.7797978625258294,-0.9041102789674782,-1.6783781809801153,-3.4531017638958645,-5.100680786344617
2021-12-17T15:53:53.104823,CSV_TestingData,-0.9739093647391835,-0.1368634338584888,-0.14928207367599386,0.8729422501775824,0.28860594634063863,-0.27768005182584976,-1.914141240572776,1.1795551695563993,-3.6974557175690417,14.697120546184465
2021-12-17T15:53:53.105863,CSV_TestingData,-0.21292187339371701,-0.5462932507771077,-0.3415982354181606,-0.4005993547609257,0.7063094564294473,-1.1141701706425722,1.863684562572019,-0.7136262581798064,0.8068023913592741,-2.0410804212871625
2021-12-17T15:53:53.106947,CSV_TestingData,-0.09572145134556549,-0.7786855657146254,-0.8361559245794944,1.5220047843204698,-0.8262777418978959,0.5518530426763322,0.7721511767705532,-1.183575337289963,-1.6169880553598186,-1.7561289442918449
2021-12-17T15:53:53.108088,CSV_TestingData,0.45971611853451055,0.14286090366571355,-1.6434252259233062,-0.1137759563946494,0.34716129314677957,1.2654051324174291,0.9537871281434459,-0.8091523713897,1.322803267330252,-3.148378815705147
2021-12-17T15:53:53.109176,CSV_TestingData,-0.9677601943843258,-0.035861704429345574,0.32423484859036045,1.3079767245847307,-0.3785620373925307,1.110982632832392,-1.1090549832036631,-1.255577185411288,-15.87696036203213,15.181951102493251
2021-12-17T15:53:53.110169,CSV_TestingData,0.40853965569057965,0.2909824613437763,1.3248752892776974,-1.699998352439813,-0.6767772389833093,0.11181283463846578,-0.00022177906118323916,0.9403092465681409,2.88922525207534,1.5944400494346251
2021-12-17T15:53:53.111165,CSV_TestingData,-0.09924259611017962,-0.1310152167874111,0.8752426946044031,-0.5030800037578572,1.3634831836583639,0.5523792424167483,-1.4595454790542166,-0.8284796378674415,-2.6045575261314347,-1.3505527751348756
2021-12-17T15:53:53.112244,CSV_TestingData,0.05953010193526056,-0.12262745036441698,-0.3018649260865302,-0.18726269156206254,-1.917026965724491,0.5749077868112981,1.2251120775065556,0.6061347190552301,2.8766936196461987,1.2908738974691367
2021-12-17T15:53:53.113310,CSV_TestingData,-0.27358557561050756,0.8266762143025361,-0.8660464967456057,-0.9747961106819183,0.522801130569933,0.2306533691296968,1.8440800659472754,-0.7566919582193807,2.094073927856434,-0.15933126428320943
2021-12-17T15:53:53.114356,CSV_TestingData,0.6894805889586076,0.16496341660903519,0.6621618668542512,-1.6035690787918446,1.4819962779996354,-0.6247031359771178,-0.40515840928802355,0.48927247920309935,4.281661237240582,-3.0782278497091564
2021-12-17T15:53:53.115360,CSV_TestingData,0.6783368966607574,-0.19487486899218975,1.6767282357876108,-0.5466269519093854,1.0540482483663225,-0.4023573034100182,-1.012305578421859,-0.7694866504126703,0.7488004170989628,2.0784676962021313
2021-12-17T15:53:53.116361,CSV_TestingData,0.3120364058925652,-0.5396860338568814,1.3057657075779099,0.692702844331113,-0.11623432498882831,-1.5869661684024852,0.6396318201271919,-0.9348998786449007,-3.406207180623861,2.8733916298913074
2021-12-17T15:53:53.117351,CSV_TestingData,-0.5118321495841063,-0.24206575911565903,-0.3280933179461068,-1.3718023092092055,0.9541480442665897,-0.9317587003690945,1.4809862643699494,0.19652001888786652,3.1288928225933192,-0.5246038019402305
2021-12-17T15:53:53.118384,CSV_TestingData,0.2989073343158866,0.5846606410277287,1.0136612972057504,-0.5540953478870355,-0.8706824497305748,-0.9743559597934839,-0.3068248451572285,1.6922973053625732,1.0464934305222835,3.533889276183361
2021-12-17T15:53:53.119378,CSV_TestingData,0.420119475205249,0.07615995621959085,0.5485878702603271,-1.5987293167870102,-0.7104259714774043,0.2157387752410788,1.6086618542347684,-0.06383321147176009,3.981917085693557,1.022475071018388
2021-12-17T15:53:53.120376,CSV_TestingData,-0.21855266927199077,-0.26774812066993264,-0.2998614228716508,1.6930985818680557,-0.8000588478566373,-0.13346088469824516,-1.2975488122861765,0.8378313858446536,-1.734017622391881,1.7736826991423809
2021-12-17T15:53:53.121367,CSV_TestingData,-0.6397306113971728,0.687972974014845,1.1360008244472253,-0.09444560079389706,-0.9555426269912166,0.37973485015757286,1.096573820650265,-1.562321267469951,0.22771467026680922,-0.48361703741736817
2021-12-17T15:53:53.122369,CSV_TestingData,0.8786400216434519,0.2527380698662598,1.011670859036719,0.4221791795684982,-2.1106461987413137,-0.03276727751898167,0.5676732481906972,0.1418901894643811,-1.5765898557598983,4.759626752937138
2021-12-17T15:53:53.123359,CSV_TestingData,-0.8257507037624788,0.5017143661498877,-1.1394226750576502,1.580365493085324,0.17860647001733754,-1.2708262640838892,0.7410782318169048,-0.08980125577802668,1.6921241269839637,2.9516590323471306
2021-12-17T15:53:53.124354,CSV_TestingData,-0.704208692822752,-0.3105800944234714,-1.6518651578303094,0.3260930833240166,0.4154006320427056,1.6379092939349909,-0.513843238048917,-0.21369461342248844,-0.16675927397978135,-1.550621189618693
2021-12-17T15:53:53.125352,CSV_TestingData,-0.9129300804188635,-0.22321202339257945,-0.5284914279000912,1.457393307548825,-1.040946964934001,0.38915868670164283,0.9392396820431674,-1.2163532834595427,2.1870185566681757,-5.176454987707238
2021-12-17T15:53:53.126351,CSV_TestingData,-0.10252881799649465,0.1782100428746695,0.9590081457532312,-0.2463705314045659,-1.2509550693348515,0.8458563225226629,-1.313931783671356,1.0063929161348784,0.16633958083934558,1.3230542045138347
2021-12-17T15:53:53.127343,CSV_TestingData,0.16819584138385896,-0.02397384992142482,0.5523738542819675,0.9036852908447953,1.3862201181279108,-1.1530041702728622,-1.1611703392335515,-0.5281047537482597,-3.740051201454443,-0.366891267724169
2021-12-17T15:53:53.128341,CSV_TestingData,-0.37362796882519084,-0.3767943464298955,0.9020309873243663,1.1350296087485736,-0.7139018997434391,-0.1704153716590711,0.5844345181982912,-1.7371778428687232,-1.4727575333026586,-2.9913274866924016
2021-12-17T15:53:53.129344,CSV_TestingData,0.457819261944257,0.3608680856710902,0.06430264647192448,1.1914602109768435,-0.07579024004914234,0.7287344170314528,0.09871543888835826,-2.0074224733194366,-1.64682982842529,-0.09978573625374731
2021-12-17T15:53:53.130350,CSV_TestingData,-0.0586459925300888,0.17363562801611152,1.1943461465235456,-2.0293147704263244,-0.12763137339245498,0.026886822942716125,0.45015625153704936,0.4855569228154682,2.12583651017266,1.1503037132819727
2021-12-17T15:53:53.131362,CSV_TestingData,0.3333955792688549,-0.16032853307144324,-1.4020413990202378,-0.42432573658331485,0.6357123594828523,0.22140173327612192,-0.7260247336214029,1.6952777764659825,1.7015965974204186,-1.4029010760277272
2021-12-17T15:53:53.132359,CSV_TestingData,0.44944449624771526,-0.6684531924702138,0.7249401774528115,1.731291266232919,-0.7773858118534245,-0.7004904912634959,0.18294119571607367,-1.1612963362848845,-3.4080690267033917,2.4448075670382883
2021-12-17T15:53:53.133352,CSV_TestingData,-0.37007825883384954,-0.2663986150000044,-0.24514835817505046,0.8751530153173451,0.06078895667885146,-2.013963058881321,0.31598503191832017,1.0071844131418544,0.12135260347185639,2.894678976366034
2021-12-17T15:53:53.134346,CSV_TestingData,0.2696897418294723,-0.9392488682813833,0.5647644980534824,-1.142264282840214,-0.5299300161416453,-1.1091051444955617,1.5603845726920396,0.6561503727318957,-0.18341857882986334,0.19062411495183895
2021-12-17T15:53:53.135347,CSV_TestingData,0.20324475643537182,-0.16564536791121412,-0.4566478658709724,-1.2334507437901874,1.0004801246778472,1.4110051826393302,0.35274077572412665,-1.074127473380144,1.6179516844071222,-2.8770014942721414
2021-12-17T15:53:53.137055,CSV_TestingData,-0.17775463759795349,0.02921700128624682,-1.4079870431487238,0.07445436949579544,-0.539774196589262,1.8305363220144724,0.4508587679249402,-0.4080882196972222,2.1451510038186576,-2.89777286601561
2021-12-17T15:53:53.138093,CSV_TestingData,-0.4088731169334225,0.7499832000736165,-0.82989610892261,-0.4704607597707252,1.5357532474469713,1.0245700350822187,0.03631239042666601,-1.2962788042625195,3.08419497441898,-6.9720341374515025
2021-12-17T15:53:53.139113,CSV_TestingData,-0.0023710554717558644,0.8767727850090452,-0.07627853617785577,0.7607485728001344,-1.1662498446601466,-1.1795576245209172,1.6318950487708332,0.029442383787952234,0.46023146616521377,1.0616129664037002
2021-12-17T15:53:53.140138,CSV_TestingData,-0.3298062478390212,-0.4030093483713779,-0.7310905278498655,-0.2808925818414523,0.6346266620234555,1.3609920720905506,-1.6424233172158995,0.6587876927932126,-0.5615538775660648,0.6156906069037145
2021-12-17T15:53:53.141145,CSV_TestingData,0.18378839066052352,0.8810258757008826,1.7994655564135635,-1.038883056537321,0.3285495733096042,-1.152692155530527,-0.3174918704835593,0.38105195282823756,-2.4128327262728364,0.43567498150440376
2021-12-17T15:53:53.142163,CSV_TestingData,0.041144155193287416,0.18348214831033555,1.3802971935503452,-0.991150854001269,0.7572258669695497,-0.09038898258115724,0.4653079842486079,-1.521291208186076,-0.22068648081910247,-0.8381611157496509
2021-12-17T15:53:53.143168,CSV_TestingData,0.011294076363859684,0.657979617314477,-1.5313738270793111,-0.27771489627990004,-0.257746732232081,-0.4182703874351472,0.8900549657622907,1.595050877264149,1.1654446480243421,0.7780185704396552
2021-12-17T15:53:53.144168,CSV_TestingData,0.7856836976947208,-0.05346502196698042,-1.343093492797599,-0.4276076574319607,-0.8896528740760216,0.5816450689912757,1.640579426334749,0.438129528979558,2.5477019947886212,-0.20776423589860532
2021-12-17T15:53:53.145166,CSV_TestingData,-0.11907148462049467,-0.2266798975545085,-1.002571159784423,-0.8961732884410742,-0.8630110722411293,0.3085619576866852,0.81268460116418,1.6405089616157609,3.9729312621238058,1.3636425112779116
2021-12-17T15:53:53.146163,CSV_TestingData,-0.5848177008735592,0.6126206448484447,-0.964174988981792,-0.2746491121142421,0.5652004918684301,-1.2860797780249156,0.23780621611851555,1.7218971711340032,1.609004746625442,5.39300085928457
2021-12-17T15:53:53.147164,CSV_TestingData,-0.08101138576196171,-0.7778179460446003,0.09558004204911705,-0.3118624089774063,-0.13338552384405652,1.9497065139417034,-0.16978232951603137,-1.4302562936533247,-3.037716481502161,-1.4774417482280073
2021-12-17T15:53:53.148163,CSV_TestingData,0.1220665276722016,-0.04949924987399063,-1.1693768176991317,0.11944483125938755,0.44410556180384103,-1.465504878257841,1.2887958641012363,0.7825354387925071,1.1034508036241673,0.04941220929312895
2021-12-17T15:53:53.149155,CSV_TestingData,0.2709130922899987,-0.702477873049188,-0.6522998805401322,1.011990123088839,-0.6932648156107132,1.6865662688133818,-1.0701744658936243,-0.2828172298577512,0.659116317629498,-2.1913059202437006
2021-12-17T15:53:53.150147,CSV_TestingData,-0.36290488123201875,-0.6280242015567324,0.9589992066063172,0.6680267751976904,-1.2984455772662518,-1.4772025213798683,0.3437615416088615,0.8048605752332506,0.5856423410047494,4.0001736359482765
2021-12-17T15:53:53.151134,CSV_TestingData,0.5420563511199555,0.4210240588051923,-1.4318841064480943,1.696364214139267,-0.7744101737928252,0.47264916640795335,-0.3336755121588884,0.3709564118525868,-1.8835992722095627,2.4144174444633744
2021-12-17T15:53:53.152120,CSV_TestingData,-0.544790473937672,-0.4605703943133575,-0.7100593618029576,-0.20750221913569014,-0.2481714164949073,-1.4258442588462408,1.2949849844027137,1.2965922718770808,1.8979473674146177,2.73361353176666
2021-12-17T15:53:53.153100,CSV_TestingData,0.8314996926098964,-0.11307720077921934,1.085966649122048,0.6641427093271847,-0.46849132907980573,-0.6362588093944418,-1.6544148012480944,1.0090555812731088,-2.966883666569189,0.4219850870818945
2021-12-17T15:53:53.154094,CSV_TestingData,0.011510125749749809,-0.23925287222746447,-1.3486648526029557,0.22692466806041597,1.4223841955404068,0.8675625765401308,-1.1635053005222769,-0.004701287015720487,-0.4431976072454764,-2.861052348440536
2021-12-17T15:53:53.155083,CSV_TestingData,0.6613166766933174,0.5365982111114989,1.1887270710924533,0.2184669739515849,-1.2429954645355998,0.6933643229985895,-1.4645664815124222,0.6070035780053964,-1.6110060613400565,4.0131554976741635
2021-12-17T15:53:53.156082,CSV_TestingData,0.1621111383455392,0.6142425801008204,-1.1225738352154127,-1.1692654228156583,-0.4055889332201756,0.4404125282937925,1.6117887675040532,0.6452268954534007,3.6716994615959138,-0.09586276156114443
2021-12-17T15:53:53.157069,CSV_TestingData,0.41263516624098984,-0.6372681391610522,1.1668486483874585,-1.5204859989969386,0.12922982667186964,0.7122070387335468,-1.1614162861781907,0.6736167713822555,-0.2945589774972356,5.791968034071539
2021-12-17T15:53:53.158049,CSV_TestingData,0.625398394691138,0.3233117631960456,0.5272412418015259,0.5505470144026146,-2.0398520414570247,0.37114892070444044,-0.3921385962655509,0.9830534608139947,-1.1723463079458263,4.994399684584351
2021-12-17T15:53:53.159025,CSV_TestingData,0.5001795337973314,-0.36373554503343514,0.008238774208973731,1.2024786997859094,-0.9579583371471924,1.3261079223862822,-1.351269851986848,-0.22759720724712337,-2.077545260414388,-0.8832539647057869
